fn,label,pos,cluster
98529.wav,,1,6
98530.wav,,1,6
98531.wav,,1,-1
98532.wav,,1,-1
98533.wav,,1,-1
98534.wav,,1,-1
98537.wav,,1,-1
98540.wav,,1,36
98553.wav,,1,-1
98556.wav,,1,-1
98557.wav,,1,-1
98559.wav,N5,1,-1
98560.wav,,1,-1
98561.wav,,1,33
98564.wav,N1,1,-1
98565.wav,,1,-1
98567.wav,,1,-1
98568.wav,,1,-1
98569.wav,,1,-1
98570.wav,N5,1,-1
98571.wav,,1,-1
98572.wav,,1,-1
98573.wav,,1,-1
98574.wav,,1,-1
98575.wav,,1,-1
98576.wav,,1,-1
98578.wav,,1,-1
98580.wav,,1,-1
98581.wav,,1,1
98583.wav,,1,-1
98584.wav,,1,-1
98587.wav,,1,-1
98588.wav,,1,-1
98589.wav,,1,-1
98591.wav,N9,1,-1
98592.wav,,1,-1
98593.wav,,1,-1
98594.wav,,1,-1
98595.wav,,1,7
98596.wav,,1,-1
98597.wav,,1,-1
98598.wav,,1,-1
98603.wav,N4,1,-1
98604.wav,,1,-1
98605.wav,,1,1
98606.wav,,1,30
98607.wav,,1,-1
98608.wav,,1,30
98609.wav,,1,30
98611.wav,,1,-1
98612.wav,,1,-1
98613.wav,,1,26
98614.wav,,1,-1
98615.wav,,1,30
98616.wav,,1,30
98617.wav,,1,30
98619.wav,N1,1,-1
98620.wav,,1,-1
98621.wav,,1,-1
98622.wav,,1,26
98623.wav,,1,1
98624.wav,N4,1,30
98625.wav,,1,-1
98627.wav,,1,15
98628.wav,,1,-1
98630.wav,,1,15
98632.wav,,1,15
98633.wav,,1,15
98634.wav,,1,15
98635.wav,,1,15
98636.wav,,1,-1
98640.wav,,1,1
98643.wav,,1,1
98645.wav,,1,1
98647.wav,,1,-1
98650.wav,N1,1,1
98654.wav,,1,10
98656.wav,,1,10
98657.wav,,1,-1
98658.wav,,1,10
98659.wav,,1,10
98661.wav,,1,10
98662.wav,N4,1,10
98663.wav,,1,10
98664.wav,,1,10
98667.wav,N9,1,-1
98669.wav,,1,-1
98670.wav,N4,1,16
98671.wav,,1,-1
98672.wav,,1,-1
98673.wav,,1,-1
98675.wav,,1,-1
98676.wav,N9,1,21
98677.wav,,1,-1
98678.wav,,1,10
98679.wav,,1,11
98680.wav,,1,10
98681.wav,,1,10
98682.wav,,1,11
98683.wav,,1,11
98685.wav,,1,11
98687.wav,,1,11
98688.wav,N4,1,-1
98689.wav,,1,11
98690.wav,,1,10
98691.wav,,1,11
98692.wav,N4,1,10
98693.wav,,1,11
98696.wav,N4,1,10
98697.wav,,1,11
98698.wav,N4,1,10
98699.wav,,1,11
98701.wav,,1,-1
98702.wav,,1,11
98703.wav,,1,11
98704.wav,,1,11
98705.wav,,1,11
98706.wav,,1,11
98707.wav,,1,11
98708.wav,,1,11
98710.wav,,1,11
98711.wav,,1,11
98716.wav,,1,11
98717.wav,,1,11
98719.wav,,1,11
98720.wav,,1,11
98721.wav,,1,11
98722.wav,,1,11
98723.wav,,1,11
98724.wav,,1,11
98726.wav,,1,11
98727.wav,,1,11
98728.wav,,1,11
98729.wav,,1,-1
98730.wav,,1,-1
98731.wav,,1,-1
98733.wav,,1,-1
98734.wav,,1,21
98735.wav,,1,21
98736.wav,,1,21
98737.wav,,1,21
98738.wav,,1,21
98739.wav,,1,21
98740.wav,,1,-1
98741.wav,,1,-1
98743.wav,,1,-1
98744.wav,,1,21
98745.wav,,1,11
98748.wav,,1,11
98750.wav,,1,11
98752.wav,,1,11
98754.wav,,1,10
98755.wav,,1,11
98756.wav,,1,11
98757.wav,,1,-1
98758.wav,,1,-1
98764.wav,,1,11
98768.wav,,1,10
98769.wav,,1,10
98770.wav,,1,10
98771.wav,,1,10
98772.wav,,1,10
98774.wav,,1,10
98777.wav,,1,10
98778.wav,,1,10
98779.wav,,1,10
98782.wav,,1,11
98783.wav,,1,10
98846.wav,,1,26
98848.wav,,1,-1
98849.wav,,1,-1
98850.wav,,1,-1
98852.wav,,1,-1
98854.wav,,1,-1
98855.wav,,1,-1
98856.wav,,1,26
98857.wav,,1,-1
98859.wav,,1,-1
98863.wav,,1,-1
98864.wav,,1,-1
98865.wav,,1,-1
98866.wav,,1,-1
98867.wav,,1,-1
98870.wav,,1,26
98872.wav,,1,-1
98873.wav,,1,-1
98876.wav,,1,-1
98879.wav,,1,-1
98882.wav,,1,-1
98883.wav,,1,-1
98884.wav,,1,-1
98885.wav,,1,-1
98888.wav,,1,-1
98889.wav,,1,-1
98895.wav,,1,-1
98896.wav,,1,-1
98897.wav,,1,-1
98900.wav,,1,-1
98901.wav,,1,26
98902.wav,,1,-1
98907.wav,,1,-1
98908.wav,,1,-1
98911.wav,,1,-1
98913.wav,,1,-1
98914.wav,,1,-1
98917.wav,,1,-1
98920.wav,,1,-1
98921.wav,,1,-1
98922.wav,,1,-1
98923.wav,,1,-1
98926.wav,,1,-1
98929.wav,,1,-1
98931.wav,,1,-1
98932.wav,,1,-1
98933.wav,,1,-1
98935.wav,,1,-1
98936.wav,,1,-1
98937.wav,,1,-1
98939.wav,,1,-1
98941.wav,,1,-1
98942.wav,,1,-1
98943.wav,,1,-1
98947.wav,,1,-1
98948.wav,,1,-1
98949.wav,,1,-1
98950.wav,,1,-1
98951.wav,,1,-1
98952.wav,,1,-1
98953.wav,,1,26
98954.wav,,1,-1
98958.wav,,1,1
98959.wav,,1,1
98960.wav,,1,-1
98961.wav,,1,-1
98962.wav,,1,-1
98963.wav,,1,-1
98964.wav,,1,1
98965.wav,,1,-1
98966.wav,,1,-1
98967.wav,,1,-1
98968.wav,N4,1,-1
98969.wav,,1,1
98971.wav,,1,-1
98973.wav,,1,-1
98975.wav,,1,-1
98976.wav,,1,-1
98978.wav,,1,-1
98979.wav,,1,-1
98980.wav,,1,-1
98982.wav,,1,-1
98983.wav,,1,-1
98985.wav,,1,-1
98986.wav,,1,-1
98987.wav,N23,1,-1
98988.wav,,1,-1
98989.wav,N23,1,-1
98991.wav,N23,1,-1
98993.wav,,1,-1
98996.wav,,1,-1
98998.wav,,1,37
99004.wav,,1,-1
99005.wav,,1,-1
99007.wav,,1,42
99009.wav,,1,-1
99014.wav,,1,-1
99016.wav,,1,-1
99017.wav,,1,-1
99018.wav,,1,-1
99022.wav,,1,-1
99024.wav,,1,-1
99026.wav,,1,-1
99027.wav,,1,-1
99029.wav,,1,-1
99031.wav,,1,-1
99033.wav,,1,-1
99035.wav,N4,1,30
99037.wav,,1,-1
99038.wav,,1,-1
99039.wav,,1,41
99044.wav,,1,10
99045.wav,,1,11
99048.wav,,1,11
99049.wav,,1,10
99051.wav,,1,10
99052.wav,,1,11
99055.wav,,1,20
99056.wav,,1,-1
99057.wav,,1,-1
99058.wav,,1,-1
99060.wav,N4,1,16
99061.wav,,1,-1
99062.wav,,1,21
99063.wav,,1,-1
99064.wav,,1,21
99065.wav,,1,16
99066.wav,,1,16
99067.wav,N9,1,-1
99069.wav,,1,16
99070.wav,,1,-1
99071.wav,N4,1,-1
99081.wav,,1,11
99082.wav,,1,-1
99083.wav,,1,10
99084.wav,,1,-1
99085.wav,,1,-1
99086.wav,,1,10
99087.wav,N4,1,10
99088.wav,N4,1,10
99089.wav,,1,10
99090.wav,,1,10
99091.wav,,1,-1
99092.wav,,1,-1
99093.wav,N4,1,10
99094.wav,,1,-1
99095.wav,,1,11
99096.wav,,1,11
99097.wav,,1,2
99098.wav,,1,10
99099.wav,,1,2
99100.wav,,1,10
99101.wav,,1,-1
99102.wav,,1,10
99103.wav,,1,-1
99104.wav,,1,-1
99105.wav,,1,-1
99106.wav,,1,-1
99107.wav,,1,-1
99108.wav,,1,11
99109.wav,,1,11
99110.wav,,1,2
99111.wav,,1,-1
99112.wav,,1,2
99113.wav,,1,-1
99115.wav,,1,-1
99116.wav,,1,-1
99117.wav,,1,21
99118.wav,,1,21
99119.wav,,1,23
99120.wav,N4,1,16
99122.wav,,1,-1
99123.wav,,1,-1
99124.wav,,1,-1
99126.wav,,1,-1
99127.wav,,1,-1
99128.wav,,1,2
99129.wav,,1,-1
99130.wav,,1,-1
99133.wav,,1,-1
99134.wav,N4,1,-1
99135.wav,,1,-1
99136.wav,,1,-1
99137.wav,N4,1,11
99138.wav,,1,-1
99139.wav,,1,10
99141.wav,,1,11
99142.wav,,1,-1
99143.wav,,1,11
99144.wav,,1,11
99145.wav,,1,2
99146.wav,,1,10
99147.wav,,1,-1
99148.wav,,1,-1
99150.wav,,1,-1
99151.wav,,1,-1
99154.wav,,1,-1
99156.wav,,1,-1
99159.wav,,1,-1
99160.wav,,1,-1
99166.wav,,1,35
99167.wav,,1,35
99172.wav,,1,-1
99173.wav,,1,-1
99174.wav,,1,-1
99175.wav,,1,-1
99179.wav,,1,-1
99181.wav,,1,-1
99188.wav,,1,-1
99189.wav,,1,-1
99191.wav,,1,-1
99193.wav,,1,-1
99195.wav,,1,-1
99196.wav,,1,-1
99198.wav,,1,-1
99199.wav,,1,-1
99200.wav,,1,-1
99202.wav,,1,-1
99208.wav,,1,-1
99210.wav,,1,-1
99211.wav,,1,-1
99212.wav,,1,-1
99213.wav,,1,-1
99214.wav,,1,-1
99215.wav,,1,-1
99216.wav,,1,-1
99217.wav,,1,-1
99221.wav,,1,-1
99223.wav,,1,-1
99224.wav,,1,-1
99225.wav,,1,-1
99227.wav,,1,-1
99233.wav,,1,-1
99237.wav,,1,37
99238.wav,,1,-1
99240.wav,,1,-1
99241.wav,,1,39
99242.wav,,1,-1
99243.wav,,1,-1
99247.wav,,1,-1
99248.wav,,1,-1
99250.wav,,1,-1
99251.wav,,1,-1
99252.wav,,1,-1
99255.wav,,1,-1
99256.wav,,1,-1
99263.wav,,1,-1
99264.wav,,1,-1
99265.wav,,1,-1
99266.wav,,1,-1
99269.wav,,1,-1
99270.wav,,1,-1
99273.wav,,1,-1
99274.wav,,1,-1
99275.wav,N3,1,-1
99276.wav,,1,-1
99283.wav,,1,-1
99285.wav,,1,-1
99286.wav,,1,41
99288.wav,N3,1,-1
99291.wav,,1,-1
99292.wav,,1,-1
99293.wav,,1,-1
99298.wav,,1,-1
99299.wav,,1,-1
99300.wav,,1,-1
99301.wav,,1,-1
99304.wav,,1,36
99305.wav,,1,36
99307.wav,,1,-1
99308.wav,,1,-1
99310.wav,,1,-1
99311.wav,,1,-1
99312.wav,,1,-1
99314.wav,,1,35
99315.wav,,1,-1
99317.wav,,1,36
99318.wav,,1,-1
99322.wav,,1,-1
99324.wav,,1,-1
99325.wav,,1,-1
99326.wav,,1,-1
99327.wav,,1,-1
99341.wav,,1,-1
99342.wav,,1,-1
99344.wav,,1,-1
99345.wav,,1,-1
99346.wav,,1,-1
99351.wav,,1,37
99352.wav,,1,-1
99355.wav,,1,-1
99361.wav,,1,-1
99363.wav,,1,-1
99364.wav,,1,-1
99365.wav,,1,-1
99366.wav,,1,-1
99367.wav,,1,-1
99369.wav,,1,-1
99371.wav,,1,-1
99373.wav,,1,-1
99375.wav,,1,35
99376.wav,,1,37
99378.wav,,1,36
99379.wav,,1,-1
99380.wav,,1,-1
99381.wav,,1,-1
99383.wav,,1,-1
99384.wav,,1,-1
99385.wav,,1,35
99411.wav,,1,-1
99415.wav,,1,-1
99418.wav,,1,-1
99420.wav,,1,-1
99421.wav,,1,-1
99424.wav,,1,-1
99425.wav,,1,-1
99428.wav,,1,-1
99429.wav,,1,-1
99430.wav,,1,-1
99431.wav,,1,-1
99432.wav,,1,26
99434.wav,,1,-1
99435.wav,,1,-1
99437.wav,,1,-1
99438.wav,,1,-1
99439.wav,,1,-1
99440.wav,,1,-1
99445.wav,,1,-1
99446.wav,,1,-1
99447.wav,,1,-1
99449.wav,,1,35
99450.wav,,1,-1
99451.wav,,1,-1
99452.wav,,1,-1
99455.wav,,1,-1
99457.wav,,1,-1
99459.wav,,1,-1
99460.wav,N4,1,-1
99472.wav,,1,36
99474.wav,,1,37
99475.wav,,1,-1
99476.wav,,1,-1
99478.wav,,1,35
99480.wav,,1,36
99481.wav,,1,-1
99483.wav,,1,-1
99487.wav,,1,-1
99488.wav,,1,-1
99489.wav,,1,-1
99490.wav,,1,-1
99491.wav,,1,-1
99492.wav,,1,-1
99493.wav,,1,-1
99496.wav,,1,-1
99497.wav,,1,-1
99500.wav,,1,-1
99501.wav,,1,-1
99511.wav,,1,-1
99517.wav,,1,-1
99518.wav,,1,-1
99519.wav,,1,-1
99520.wav,,1,-1
99521.wav,,1,-1
99523.wav,,1,-1
99524.wav,,1,-1
99525.wav,,1,-1
99527.wav,,1,41
99528.wav,,1,-1
99530.wav,,1,-1
99531.wav,,1,-1
99532.wav,,1,-1
99536.wav,,1,-1
99537.wav,,1,-1
99540.wav,,1,-1
99541.wav,,1,-1
99542.wav,,1,-1
99547.wav,,1,-1
99548.wav,,1,-1
99551.wav,,1,-1
99553.wav,,1,-1
99554.wav,,1,-1
99555.wav,,1,-1
99556.wav,N1,1,-1
99557.wav,,1,-1
99558.wav,,1,-1
99559.wav,N4,1,-1
99560.wav,N4,1,-1
99561.wav,,1,30
99563.wav,,1,-1
99564.wav,,1,-1
99565.wav,,1,-1
99566.wav,,1,-1
99567.wav,,1,-1
99569.wav,,1,-1
99570.wav,,1,-1
99572.wav,,1,-1
99575.wav,,1,-1
99577.wav,,1,-1
99578.wav,,1,-1
99579.wav,,1,-1
99580.wav,,1,-1
99582.wav,,1,35
99583.wav,,1,-1
99584.wav,,1,-1
99585.wav,,1,-1
99586.wav,,1,-1
99588.wav,,1,-1
99604.wav,,1,-1
99605.wav,,1,-1
99606.wav,,1,-1
99607.wav,,1,-1
99620.wav,N4,1,30
99621.wav,,1,-1
99626.wav,,1,-1
99628.wav,,1,-1
99629.wav,,1,-1
99631.wav,,1,-1
99633.wav,,1,-1
99635.wav,,1,-1
99636.wav,,1,-1
99637.wav,,1,-1
99638.wav,,1,-1
99640.wav,,1,-1
99641.wav,,1,-1
99643.wav,,1,-1
99646.wav,,1,-1
99647.wav,,1,-1
99648.wav,,1,-1
99649.wav,,1,-1
99651.wav,,1,-1
99652.wav,,1,-1
99654.wav,,1,-1
99655.wav,,1,36
99657.wav,,1,-1
99658.wav,,1,-1
99659.wav,,1,37
99661.wav,,1,-1
99664.wav,,1,-1
99666.wav,,1,-1
99667.wav,,1,-1
99676.wav,N1,1,-1
99677.wav,,1,26
99681.wav,,1,-1
99682.wav,N4,1,-1
99687.wav,,1,-1
99690.wav,,1,-1
99691.wav,,1,-1
99692.wav,,1,-1
99693.wav,,1,-1
99695.wav,,1,-1
99696.wav,N1,1,-1
99697.wav,,1,-1
99698.wav,,1,-1
99699.wav,,1,-1
99700.wav,,1,41
99703.wav,,1,-1
99704.wav,,1,-1
99706.wav,,1,-1
99709.wav,,1,-1
99710.wav,,1,-1
99711.wav,,1,-1
99712.wav,,1,-1
99715.wav,,1,-1
99716.wav,,1,37
99718.wav,,1,35
99719.wav,,1,-1
99720.wav,,1,-1
99723.wav,,1,-1
99724.wav,,1,-1
99725.wav,,1,-1
99726.wav,,1,-1
99728.wav,,1,-1
99729.wav,,1,-1
99730.wav,,1,-1
99731.wav,N1,1,-1
99732.wav,,1,-1
99733.wav,,1,-1
99738.wav,,1,-1
99740.wav,,1,7
99741.wav,,1,6
99743.wav,,1,-1
99744.wav,,1,1
99745.wav,,1,-1
99746.wav,,1,7
99748.wav,,1,6
99749.wav,,1,-1
99750.wav,,1,-1
99751.wav,,1,-1
99752.wav,,1,41
99753.wav,,1,-1
99754.wav,,1,-1
99755.wav,,1,-1
99757.wav,,1,-1
99759.wav,,1,-1
99761.wav,,1,-1
99766.wav,,1,-1
99767.wav,,1,-1
99768.wav,,1,-1
99769.wav,,1,-1
99770.wav,,1,-1
99772.wav,,1,-1
99774.wav,,1,-1
99775.wav,,1,-1
99776.wav,,1,-1
99777.wav,,1,-1
99778.wav,,1,-1
99783.wav,,1,-1
99793.wav,N4,1,-1
99795.wav,,1,39
99796.wav,,1,-1
99801.wav,,1,-1
99802.wav,N4,1,-1
99803.wav,,1,-1
99804.wav,,1,-1
99805.wav,,1,-1
99806.wav,,1,-1
99807.wav,,1,-1
99809.wav,,1,-1
99810.wav,N3,1,-1
99811.wav,,1,35
99812.wav,,1,-1
99813.wav,,1,-1
99814.wav,,1,-1
99815.wav,,1,-1
99816.wav,,1,-1
99818.wav,,1,-1
99822.wav,,1,-1
99823.wav,,1,-1
99825.wav,,1,-1
99828.wav,,1,-1
99830.wav,,1,-1
99831.wav,,1,-1
99833.wav,,1,-1
99834.wav,,1,-1
99835.wav,,1,-1
99839.wav,,1,-1
99842.wav,,1,-1
99843.wav,,1,-1
99844.wav,,1,-1
99845.wav,,1,-1
99846.wav,,1,-1
99847.wav,,1,-1
99849.wav,,1,-1
99850.wav,,1,36
99851.wav,,1,-1
99852.wav,,1,-1
99854.wav,,1,-1
99855.wav,,1,-1
99856.wav,,1,-1
99857.wav,,1,-1
99858.wav,,1,-1
99861.wav,,1,-1
99863.wav,,1,-1
99864.wav,,1,-1
99865.wav,,1,-1
99866.wav,,1,-1
99867.wav,,1,-1
99868.wav,,1,-1
99869.wav,,1,-1
99872.wav,,1,-1
99877.wav,,1,-1
99878.wav,,1,-1
99879.wav,,1,-1
99881.wav,,1,-1
99885.wav,,1,-1
99887.wav,,1,-1
99890.wav,,1,-1
99891.wav,,1,-1
99893.wav,,1,-1
99894.wav,,1,-1
99896.wav,,1,-1
99902.wav,,1,-1
99903.wav,,1,-1
99905.wav,,1,42
99906.wav,,1,-1
99907.wav,,1,42
99913.wav,,1,-1
99915.wav,,1,-1
99920.wav,,1,33
99922.wav,,1,-1
99925.wav,,1,-1
99926.wav,,1,-1
99927.wav,,1,-1
99928.wav,,1,-1
99929.wav,,1,-1
99931.wav,,1,-1
99933.wav,,1,-1
99934.wav,,1,-1
99936.wav,,1,-1
99939.wav,,1,-1
99940.wav,,1,-1
99941.wav,,1,39
99942.wav,,1,-1
99944.wav,,1,-1
99946.wav,,1,-1
99947.wav,,1,-1
99949.wav,,1,-1
99950.wav,,1,41
99951.wav,,1,-1
99952.wav,,1,-1
99953.wav,,1,-1
99954.wav,,1,-1
99955.wav,,1,-1
99958.wav,,1,-1
99960.wav,,1,-1
99961.wav,,1,35
99963.wav,,1,-1
99964.wav,,1,-1
99965.wav,,1,-1
99966.wav,,1,-1
99967.wav,,1,-1
99968.wav,,1,-1
99969.wav,,1,-1
99970.wav,,1,-1
99971.wav,,1,-1
99972.wav,,1,-1
99973.wav,,1,-1
99975.wav,,1,-1
99976.wav,,1,-1
99977.wav,,1,-1
99979.wav,,1,-1
99987.wav,,1,-1
99990.wav,,1,-1
99993.wav,,1,-1
99994.wav,,1,-1
99995.wav,,1,-1
99998.wav,,1,-1
100000.wav,,1,-1
100001.wav,,1,-1
100003.wav,,1,-1
100004.wav,,1,-1
100005.wav,,1,-1
100006.wav,,1,-1
100009.wav,,1,-1
100013.wav,,1,-1
100014.wav,,1,-1
100015.wav,,1,-1
100016.wav,,1,-1
100018.wav,,1,35
100020.wav,,1,-1
100027.wav,,1,-1
100028.wav,,1,-1
100029.wav,,1,-1
100031.wav,,1,-1
100032.wav,,1,-1
100033.wav,,1,-1
100034.wav,,1,-1
100035.wav,,1,-1
100041.wav,,1,-1
100042.wav,,1,-1
100043.wav,,1,-1
100044.wav,,1,-1
100045.wav,,1,39
100046.wav,,1,35
100047.wav,,1,-1
100048.wav,,1,-1
100052.wav,,1,-1
100055.wav,,1,-1
100057.wav,,1,-1
100058.wav,,1,-1
100062.wav,,1,-1
100063.wav,,1,-1
100064.wav,,1,-1
100066.wav,,1,-1
100067.wav,,1,-1
100069.wav,,1,-1
100070.wav,,1,-1
100072.wav,,1,-1
100073.wav,,1,-1
100075.wav,,1,-1
100076.wav,,1,-1
100078.wav,,1,-1
100079.wav,,1,-1
100081.wav,,1,-1
100082.wav,,1,-1
100083.wav,,1,-1
100084.wav,,1,-1
100085.wav,,1,-1
100086.wav,,1,-1
100087.wav,,1,-1
100088.wav,,1,-1
100089.wav,,1,36
100092.wav,,1,15
100096.wav,N9,1,1
100101.wav,,1,1
100104.wav,,1,-1
100106.wav,,1,-1
100107.wav,,1,-1
100108.wav,,1,-1
100110.wav,,1,-1
100112.wav,,1,-1
100115.wav,,1,-1
100116.wav,,1,-1
100117.wav,,1,-1
100123.wav,,1,-1
100124.wav,,1,-1
100133.wav,,1,1
100136.wav,,1,-1
100137.wav,,1,-1
100138.wav,N1,1,-1
100139.wav,,1,-1
100140.wav,,1,-1
100143.wav,,1,36
100144.wav,,1,-1
100147.wav,N2,1,39
100152.wav,,1,1
100166.wav,,1,-1
100167.wav,,1,-1
100168.wav,,1,-1
100170.wav,,1,-1
100171.wav,,1,-1
100172.wav,,1,-1
100173.wav,,1,-1
100174.wav,,1,-1
100175.wav,,1,-1
100176.wav,,1,-1
100177.wav,,1,-1
100178.wav,,1,-1
100179.wav,,1,-1
100180.wav,,1,-1
100181.wav,,1,-1
100182.wav,,1,-1
100183.wav,,1,21
100184.wav,,1,-1
100185.wav,,1,-1
100186.wav,,1,-1
100187.wav,,1,-1
100189.wav,,1,-1
100190.wav,N2,1,-1
100191.wav,N2,1,23
100192.wav,,1,-1
100195.wav,,1,-1
100196.wav,,1,21
100197.wav,,1,-1
100198.wav,,1,-1
100199.wav,,1,21
100200.wav,,1,-1
100201.wav,,1,-1
100202.wav,N2,1,21
100203.wav,,1,-1
100204.wav,,1,-1
100205.wav,,1,-1
100206.wav,,1,-1
100207.wav,,1,11
100208.wav,,1,11
100209.wav,,1,11
100210.wav,,1,11
100211.wav,,1,11
100369.wav,,1,37
100371.wav,,1,-1
100372.wav,,1,-1
100373.wav,,1,-1
100380.wav,,1,-1
100384.wav,,1,-1
100388.wav,,1,37
100389.wav,,1,-1
100390.wav,,1,-1
100395.wav,,1,-1
100396.wav,N5,1,-1
100397.wav,,1,-1
100398.wav,,1,-1
100399.wav,N1,1,-1
100400.wav,,1,-1
100401.wav,,1,-1
100402.wav,,1,-1
100403.wav,N4,1,-1
100405.wav,,1,-1
100408.wav,N1,1,1
100409.wav,,1,1
100411.wav,,1,15
100414.wav,,1,-1
100418.wav,,1,-1
100420.wav,,1,-1
100422.wav,,1,33
100428.wav,,1,-1
100429.wav,,1,-1
100433.wav,,1,33
100443.wav,,1,-1
100444.wav,,1,-1
100445.wav,,1,-1
100446.wav,N1,1,-1
100447.wav,N1,1,-1
100448.wav,,1,-1
100449.wav,,1,-1
100450.wav,N1,1,-1
100451.wav,N1,1,-1
100452.wav,N1,1,-1
100454.wav,,1,-1
100456.wav,,1,26
100457.wav,,1,-1
100458.wav,,1,-1
100460.wav,,1,-1
100461.wav,N1,1,-1
100465.wav,,1,-1
100466.wav,,1,-1
100467.wav,,1,-1
100471.wav,,1,-1
100472.wav,,1,-1
100475.wav,,1,-1
100487.wav,,1,-1
100488.wav,,1,33
100489.wav,,1,-1
100492.wav,,1,-1
100494.wav,N4,1,30
100501.wav,,1,-1
100503.wav,,1,-1
100508.wav,,1,-1
100509.wav,,1,-1
100510.wav,,1,-1
100511.wav,,1,1
100513.wav,N1,1,1
100514.wav,,1,1
100515.wav,,1,15
100516.wav,,1,15
100518.wav,,1,15
100530.wav,,1,36
100540.wav,,1,-1
100541.wav,,1,-1
100542.wav,,1,-1
100546.wav,,1,-1
100550.wav,,1,37
100551.wav,,1,-1
100554.wav,,1,-1
100557.wav,,1,-1
100562.wav,,1,-1
100566.wav,,1,37
100567.wav,,1,-1
100572.wav,,1,-1
100575.wav,,1,-1
100576.wav,,1,-1
100578.wav,,1,-1
100587.wav,,1,-1
100604.wav,,1,-1
100606.wav,,1,36
100608.wav,,1,-1
100611.wav,,1,-1
100615.wav,,1,-1
100616.wav,,1,-1
100617.wav,,1,-1
100618.wav,,1,37
100619.wav,,1,37
100620.wav,,1,-1
100624.wav,,1,-1
100625.wav,,1,-1
100629.wav,,1,-1
100632.wav,,1,36
100634.wav,,1,-1
100640.wav,,1,-1
100641.wav,,1,-1
100645.wav,,1,-1
100647.wav,,1,-1
100649.wav,,1,39
100650.wav,N5,1,-1
100652.wav,,1,-1
100653.wav,,1,37
100654.wav,,1,-1
100656.wav,,1,-1
100659.wav,,1,-1
100661.wav,,1,-1
100662.wav,,1,-1
100684.wav,,1,-1
100685.wav,,1,-1
100686.wav,,1,-1
100687.wav,N1,1,-1
100689.wav,,1,-1
100690.wav,,1,-1
100691.wav,,1,-1
100693.wav,,1,-1
100695.wav,,1,-1
100696.wav,,1,-1
100697.wav,,1,15
100699.wav,,1,15
100700.wav,,1,15
100702.wav,,1,-1
100706.wav,,1,-1
100711.wav,,1,-1
100712.wav,,1,-1
100713.wav,,1,-1
100714.wav,,1,-1
100715.wav,,1,-1
100716.wav,,1,-1
100718.wav,,1,39
100720.wav,,1,-1
100723.wav,,1,-1
100724.wav,,1,-1
100726.wav,,1,-1
100733.wav,,1,1
100734.wav,,1,1
100736.wav,,1,1
100738.wav,,1,14
100746.wav,,1,-1
100747.wav,,1,-1
100749.wav,,1,-1
100750.wav,,1,-1
100751.wav,,1,-1
100752.wav,,1,-1
100753.wav,,1,-1
100754.wav,,1,26
100756.wav,,1,-1
100757.wav,,1,-1
100758.wav,,1,-1
100761.wav,,1,-1
100762.wav,,1,-1
100763.wav,,1,-1
100764.wav,,1,41
100769.wav,,1,-1
100770.wav,,1,-1
100773.wav,,1,-1
100774.wav,,1,-1
100777.wav,,1,14
100778.wav,,1,1
100779.wav,,1,15
100780.wav,,1,1
100790.wav,,1,-1
100797.wav,,1,-1
100799.wav,N1,1,-1
100801.wav,N1,1,-1
100804.wav,,1,-1
100805.wav,,1,-1
100821.wav,,1,-1
100828.wav,,1,-1
100831.wav,,1,-1
100832.wav,,1,-1
100843.wav,,1,-1
100844.wav,,1,-1
100845.wav,,1,-1
100846.wav,,1,-1
100847.wav,,1,-1
100849.wav,,1,-1
100852.wav,N5,1,26
100853.wav,,1,-1
100854.wav,,1,-1
100855.wav,,1,-1
100856.wav,,1,-1
100861.wav,,1,-1
100865.wav,,1,-1
100870.wav,,1,-1
100872.wav,,1,-1
100873.wav,,1,-1
100877.wav,,1,-1
100879.wav,,1,35
100882.wav,,1,33
100890.wav,,1,-1
100893.wav,,1,-1
100894.wav,,1,-1
100895.wav,,1,-1
100901.wav,,1,-1
100905.wav,,1,-1
100913.wav,,1,14
100914.wav,,1,14
100915.wav,,1,14
100916.wav,,1,-1
100917.wav,,1,-1
100919.wav,,1,14
100920.wav,N4,1,-1
100921.wav,,1,-1
100922.wav,,1,-1
100923.wav,,1,-1
100924.wav,,1,-1
100925.wav,,1,-1
100926.wav,,1,35
100927.wav,,1,-1
100929.wav,N1,1,41
100930.wav,,1,-1
100931.wav,,1,-1
100933.wav,N5,1,-1
100934.wav,,1,-1
100935.wav,,1,-1
100936.wav,,1,-1
100939.wav,,1,-1
100940.wav,N4,1,-1
100941.wav,,1,-1
100942.wav,,1,-1
100943.wav,,1,-1
100944.wav,,1,-1
100945.wav,,1,-1
100947.wav,,1,-1
100952.wav,,1,-1
100961.wav,,1,-1
100967.wav,,1,-1
100969.wav,,1,-1
100972.wav,,1,-1
100973.wav,,1,-1
100974.wav,,1,-1
100975.wav,,1,-1
100987.wav,,1,-1
100991.wav,,1,-1
100996.wav,,1,-1
100997.wav,,1,-1
101001.wav,,1,-1
101009.wav,,1,-1
101031.wav,,1,-1
101034.wav,,1,-1
101035.wav,,1,-1
101038.wav,,1,41
101041.wav,,1,-1
101042.wav,,1,-1
101045.wav,,1,36
101047.wav,,1,36
101051.wav,,1,-1
101052.wav,,1,35
101054.wav,,1,-1
101058.wav,,1,-1
101059.wav,,1,-1
101061.wav,,1,-1
101063.wav,,1,-1
101067.wav,N4,1,-1
101068.wav,,1,42
